,latitude,longitude,closest_station
3008,51.551799,-0.090251,"['Highbury & Islington', 1143.562]"
3009,51.553401,-0.108494,"['Holloway Road', 391.76]"
3010,51.561696,-0.119757,"['Chesham', 942.162]"
3011,51.533485,-0.10128,"['Angel', 397.767]"
3012,51.520955,-0.097849,"['Barbican', 98.458]"
3013,51.563848,-0.104375,"['Finsbury Park', 152.271]"
3014,51.562919,-0.100575,"['Finsbury Park', 434.434]"
3015,51.523194,-0.103998,"['Farringdon', 382.313]"
3016,51.529341,-0.095531,"['Old Street', 502.921]"
3017,51.535517,-0.107509,"['Angel', 508.29]"
3018,51.524097,-0.108112,"['Farringdon', 450.347]"
3019,51.526206,-0.097299,"['Barbican', 628.655]"
3020,51.523385,-0.100086,"['Barbican', 412.22]"
3021,51.532398,-0.111252,"['Angel', 409.901]"
3022,51.568534,-0.132083,"['Archway', 339.577]"
3023,51.554618,-0.103081,"['Arsenal', 346.984]"
3024,51.52908,-0.08904,"['Old Street', 312.385]"
3025,51.52908,-0.08904,"['Old Street', 312.385]"
3026,51.558419,-0.103514,"['Arsenal', 229.887]"
3027,51.555318,-0.105273,"['Arsenal', 294.488]"
3028,51.560172,-0.10233,"['Arsenal', 288.161]"
3029,51.557821,-0.102125,"['Arsenal', 310.349]"
3030,51.559154,-0.098881,"['Arsenal', 455.687]"
3031,51.557985,-0.1017,"['Arsenal', 293.992]"
3032,51.558707,-0.104079,"['Arsenal', 100.518]"
3033,51.552087,-0.106749,"['Holloway Road', 528.361]"
3034,51.559513,-0.098289,"['Arsenal', 484.062]"
3035,51.55264,-0.102586,"['Chesham', 623.415]"
3036,51.552974,-0.102125,"['Arsenal', 496.657]"
3037,51.540495,-0.105053,"['Highbury & Islington', 571.763]"
3038,51.562,-0.105696,"['Finsbury Park', 291.774]"
3039,51.546344,-0.095824,"['Highbury & Islington', 832.418]"
3040,51.546394,-0.091193,"['Highbury & Islington', 942.531]"
3041,51.55076,-0.088012,"['Highbury & Islington', 1187.297]"
3042,51.548058,-0.115468,"['Caledonian Road', 338.864]"
3043,51.571435,-0.08935,"['Manor House', 357.211]"
3044,51.523081,-0.099202,"['Barbican', 340.512]"
3045,51.524804,-0.103426,"['Farringdon', 500.527]"
3046,51.564445,-0.127137,"['Archway', 477.259]"
3047,51.540599,-0.118121,"['Caledonian Road', 641.198]"
3048,51.538799,-0.116755,"['Caledonian Road', 731.873]"
3049,51.527295,-0.082419,"['Old Street', 369.685]"
3050,51.563737,-0.102548,"['Finsbury Park', 268.159]"
3051,51.573443,-0.084504,"['Manor House', 694.165]"
3052,51.573497,-0.08461,"['Manor House', 671.965]"
3053,51.573727,-0.085401,"['Manor House', 656.212]"
3054,51.558668,-0.093896,"['Arsenal', 723.208]"
3055,51.527336,-0.081121,"['Old Street', 443.976]"
3056,51.525141,-0.087194,"['Old Street', 234.237]"
3057,51.556574,-0.118293,"['Holloway Road', 555.772]"
3058,51.535368,-0.102728,"['Angel', 517.078]"
3059,51.531559,-0.091366,"['Old Street', 582.414]"
3060,51.566349,-0.098408,"['Chesham', 529.127]"
3061,51.524291,-0.103743,"['Farringdon', 430.955]"
3062,51.539699,-0.116718,"['Caledonian Road', 662.273]"
3063,51.529236,-0.105016,"['Angel', 345.731]"
3064,51.557399,-0.098675,"['Arsenal', 487.107]"
3065,51.566514,-0.124006,"['Archway', 744.526]"
3066,51.562623,-0.09324,"['Manor House', 750.409]"
3067,51.560606,-0.121783,"['Holloway Road', 877.37]"
3068,51.532102,-0.098769,"['Angel', 512.22]"
3069,51.532978,-0.111204,"['Angel', 456.043]"
3070,51.564777,-0.107419,"['Finsbury Park', 348.374]"
3071,51.524819,-0.105601,"['Farringdon', 480.064]"
3072,51.532527,-0.081752,"['Old Street', 759.949]"
3073,51.529363,-0.091775,"['Old Street', 386.084]"
3074,51.549057,-0.125293,"['Caledonian Road', 600.234]"
3075,51.541135,-0.105533,"['Highbury & Islington', 545.164]"
3076,51.541071,-0.110746,"['Highbury & Islington', 691.291]"
3077,51.552187,-0.109053,"['Holloway Road', 428.651]"
3078,51.528701,-0.105636,"['Angel', 398.754]"
3079,51.524589,-0.104041,"['Farringdon', 438.698]"
3080,51.524589,-0.104041,"['Farringdon', 438.698]"
3081,51.534241,-0.121969,"[""King's Cross St. Pancras"", 353.541]"
3082,51.532264,-0.11269,"['Angel', 494.874]"
3083,51.53374,-0.09227,"['Old Street', 780.475]"
3084,51.549525,-0.088968,"['Highbury & Islington', 1057.074]"
3085,51.558911,-0.099469,"['Arsenal', 392.301]"
3086,51.564603,-0.140698,"['Archway', 412.765]"
3087,51.548416,-0.088353,"['Highbury & Islington', 1080.712]"
3088,51.564978,-0.125846,"['Archway', 558.585]"
3089,51.521159,-0.103794,"['Farringdon', 179.23]"
3090,51.559828,-0.093876,"['Chesham', 764.173]"
3091,51.545946,-0.081346,"['Chesham', 1449.724]"
3092,51.545406,-0.076364,"['Old Street', 1989.349]"
3093,51.562623,-0.09324,"['Manor House', 750.409]"
3094,51.5286320666667,-0.0947119,"['Old Street', 445.045]"
3095,51.540743,-0.11655,"['Caledonian Road', 595.936]"
3096,51.548667,-0.094891,"['Highbury & Islington', 754.23]"
3097,51.527053,-0.113568,"['Chesham', 838.474]"
3098,51.5186,-0.100153,"['Barbican', 239.927]"
3099,51.56496,-0.132315,"['Archway', 170.941]"
3100,51.538799,-0.116755,"['Caledonian Road', 731.873]"
3101,51.542752,-0.095051,"['Highbury & Islington', 779.127]"
3102,51.526017,-0.101127,"['Barbican', 629.716]"
3103,51.52919,-0.09065,"['Old Street', 344.769]"
3104,51.548811,-0.101769,"['Highbury & Islington', 577.662]"
3105,51.535406,-0.110094,"['Angel', 564.465]"
3106,51.543471,-0.108938,"['Highbury & Islington', 492.446]"
3107,51.558341,-0.118203,"['Holloway Road', 614.329]"
3108,51.554,-0.114683,"['Holloway Road', 209.58]"
3109,51.554,-0.114683,"['Holloway Road', 209.58]"
3110,51.539699,-0.116718,"['Caledonian Road', 662.273]"
3111,51.539699,-0.116718,"['Caledonian Road', 662.273]"
3112,51.555363,-0.100995,"['Arsenal', 411.503]"
3113,51.542355,-0.078426,"['Old Street', 1764.303]"
3114,51.539942,-0.078268,"['Old Street', 1533.507]"
3115,51.538097,-0.085829,"['Old Street', 1079.515]"
3116,51.539722,-0.077412,"['Old Street', 1581.726]"
3117,51.530499,-0.093639,"['Old Street', 532.315]"
3118,51.518153,-0.098629,"['Barbican', 263.03]"
3119,51.522815,-0.102774,"['Farringdon', 389.169]"
3120,51.527671,-0.0884,"['Old Street', 166.862]"
3121,51.5416,-0.113745,"['Caledonian Road', 594.763]"
3122,51.526012,-0.105308,"['Farringdon', 600.712]"
3123,51.524254,-0.097769,"['Barbican', 431.084]"
3124,51.533476,-0.094775,"['Old Street', 835.199]"
3125,51.542633,-0.101589,"['Highbury & Islington', 510.495]"
3126,51.553798,-0.10315,"['Arsenal', 428.225]"
3127,51.530601,-0.109884,"['Angel', 528.346]"
3128,51.547817,-0.081412,"['Chesham', 1396.258]"
3129,51.528185,-0.091381,"['Old Street', 281.829]"
3130,51.52824,-0.091609,"['Old Street', 294.017]"
3131,51.528185,-0.091381,"['Old Street', 281.829]"
3132,51.528185,-0.091381,"['Old Street', 281.829]"
3133,51.570833,-0.089375,"['Manor House', 392.456]"
3134,51.532836,-0.110215,"['Angel', 370.251]"
3135,51.552444,-0.10382,"['Chesham', 574.359]"
3136,51.561901,-0.101372,"['Chesham', 497.18]"
3137,51.529597,-0.107884,"['Angel', 383.73]"
3138,51.550071,-0.120636,"['Caledonian Road', 322.549]"
3139,51.563774,-0.094648,"['Manor House', 719.519]"
3140,51.54996,-0.09003,"['Highbury & Islington', 1050.59]"
3141,51.5293,-0.09041,"['Old Street', 331.997]"
3142,51.559777,-0.127501,"['Chesham', 702.543]"
3143,51.562544,-0.114296,"['Finsbury Park', 583.236]"
3144,51.571579,-0.08881,"['Manor House', 410.842]"
3145,51.529481,-0.095735,"['Old Street', 516.353]"
3146,51.537811,-0.088679,"['Old Street', 1093.643]"
3147,51.542396,-0.117549,"['Caledonian Road', 448.689]"
3148,51.562978,-0.116015,"['Finsbury Park', 726.635]"
3149,51.558499,-0.117896,"['Holloway Road', 639.906]"
3150,51.56073,-0.121914,"['Holloway Road', 985.536]"
3151,51.525289,-0.102858,"['Farringdon', 542.964]"
3152,51.551142,-0.131766,"['Chesham', 543.218]"
3153,51.524698,-0.086261,"['Old Street', 321.913]"
3154,51.524545,-0.086203,"['Old Street', 324.009]"
3155,51.526924,-0.102718,"['Angel', 608.376]"
3156,51.532102,-0.098769,"['Angel', 512.22]"
3157,51.543701,-0.09059,"['Highbury & Islington', 1045.507]"
3158,51.522187,-0.09676,"['Barbican', 208.948]"
3159,51.529639,-0.100501,"['Angel', 402.442]"
3160,51.529355,-0.095491,"['Old Street', 501.869]"
3161,51.561114,-0.137972,"['Tufnell Park', 415.137]"
3162,51.529995,-0.117357,"[""King's Cross St. Pancras"", 387.237]"
3163,51.53979,-0.122054,"['Chesham', 826.513]"
3164,51.573388,-0.085521,"['Manor House', 624.174]"
3165,51.534732,-0.089071,"['Old Street', 747.598]"
3166,51.53449,-0.09043,"['Old Street', 754.169]"
3167,51.5232,-0.101539,"['Chesham', 416.686]"
3168,51.571579,-0.08881,"['Manor House', 410.842]"
3169,51.541759,-0.094833,"['Highbury & Islington', 836.334]"
3170,51.53025,-0.097116,"['Angel', 609.992]"
3171,51.548179,-0.08594,"['Highbury & Islington', 1194.094]"
3172,51.538799,-0.118197,"['Caledonian Road', 826.794]"
3173,51.535222,-0.08635,"['Old Street', 801.477]"
3174,51.527208,-0.080981,"['Old Street', 451.128]"
3175,51.522217,-0.10348,"['Farringdon', 328.159]"
3176,51.556261,-0.095165,"['Arsenal', 729.812]"
3177,51.5662199819495,-0.0965203032490975,"['Manor House', 476.598]"
3178,51.559799,-0.137528,"['Tufnell Park', 258.772]"
3179,51.541652,-0.117525,"['Caledonian Road', 534.555]"
3180,51.529408,-0.089034,"['Old Street', 311.903]"
3181,51.561208,-0.104725,"['Arsenal', 312.988]"
3182,51.537409,-0.119821,"[""King's Cross St. Pancras"", 705.688]"
3183,51.524804,-0.103426,"['Farringdon', 500.527]"
3184,51.55638,-0.1234,"['Chesham', 815.258]"
3185,51.536638,-0.090663,"['Old Street', 919.466]"
3186,51.535988,-0.077338,"['Old Street', 1212.749]"
3187,51.527091,-0.084229,"['Old Street', 293.333]"
3188,51.572944,-0.131093,"['Archway', 862.712]"
3189,51.5671688872549,-0.112866573529412,"['Finsbury Park', 593.051]"
3190,51.566001,-0.132945,"['Archway', 176.376]"
3191,51.547556,-0.125031,"['Caledonian Road', 554.396]"
3192,51.534957,-0.108498,"['Angel', 470.407]"
3193,51.539904,-0.077488,"['Old Street', 1577.867]"
3194,51.520981,-0.098753,"['Barbican', 171.957]"
3195,51.527887,-0.08999,"['Old Street', 221.29]"
3196,51.536955,-0.078801,"['Old Street', 1367.989]"
3197,51.543464,-0.099517,"['Highbury & Islington', 442.731]"
3198,51.535448,-0.109005,"['Angel', 536.721]"
3199,51.534331,-0.099801,"['Angel', 528.246]"
3200,51.547022,-0.095493,"['Highbury & Islington', 647.927]"
3201,51.561901,-0.101372,"['Chesham', 497.18]"
3202,51.550463,-0.095335,"['Highbury & Islington', 844.072]"
3203,51.536698,-0.099385,"['Angel', 692.539]"
3204,51.562301,-0.125882,"['Archway', 538.906]"
3205,51.529255,-0.096754,"['Chesham', 569.008]"
3206,51.548332,-0.083565,"['Highbury & Islington', 1364.522]"
3207,51.530128,-0.09738,"['Angel', 535.707]"
3208,51.557487,-0.103726,"['Arsenal', 259.13]"
3209,51.538872,-0.077721,"['Old Street', 1502.882]"
3210,51.541812,-0.116913,"['Caledonian Road', 533.098]"
3211,51.563992,-0.101918,"['Finsbury Park', 327.589]"
3212,51.52549,-0.105281,"['Farringdon', 548.415]"
3213,51.52549,-0.105281,"['Farringdon', 548.415]"
3214,51.570833,-0.089375,"['Manor House', 392.456]"
3215,51.529754,-0.09672,"['Angel', 544.529]"
3216,51.564098,-0.128692,"['Archway', 666.255]"
3217,51.564601,-0.101259,"['Finsbury Park', 438.402]"
3218,51.5662199819495,-0.0965203032490975,"['Manor House', 476.598]"
3219,51.553901,-0.104592,"['Arsenal', 448.747]"
3220,51.529255,-0.096754,"['Chesham', 569.008]"
3221,51.540295,-0.092688,"['Highbury & Islington', 941.817]"
3222,51.529985,-0.0972968780487805,"['Angel', 523.783]"
3223,51.53671,-0.077481,"['Old Street', 1300.14]"
3224,51.539,-0.11942,"['Caledonian Road', 817.97]"
3225,51.550001,-0.107917,"['Chesham', 434.454]"
3226,51.538884,-0.11892,"['Caledonian Road', 839.598]"
3227,51.527924,-0.114556,"[""King's Cross St. Pancras"", 618.864]"
3228,51.540928,-0.104039,"['Highbury & Islington', 473.795]"
3229,51.555363,-0.100995,"['Arsenal', 411.503]"
3230,51.529838,-0.096814,"['Angel', 552.502]"
3231,51.528037,-0.110399,"['Angel', 631.806]"
3232,51.566648,-0.099637,"['Manor House', 459.867]"
3233,51.555761,-0.116994,"['Holloway Road', 382.065]"
3234,51.54616,-0.127087,"['Caledonian Road', 643.438]"
3235,51.53419,-0.122191,"[""King's Cross St. Pancras"", 332.592]"
3236,51.568846,-0.097955,"['Manor House', 205.321]"
3237,51.531665,-0.095644,"['Old Street', 689.361]"
3238,51.550365,-0.124625,"['Caledonian Road', 600.374]"
3239,51.568846,-0.097955,"['Manor House', 205.321]"
3240,51.552745,-0.121954,"['Caledonian Road', 455.935]"
3241,51.554523,-0.099787,"['Arsenal', 724.186]"
3242,51.549997,-0.084392,"['Highbury & Islington', 1375.886]"
3243,51.536552,-0.104688,"['Angel', 551.564]"
3244,51.529904,-0.116888,"[""King's Cross St. Pancras"", 426.093]"
3245,51.523468,-0.112219,"['Chancery Lane', 457.294]"
3246,51.560732,-0.121858,"['Holloway Road', 891.72]"
3247,51.571823,-0.088324,"['Manor House', 410.55]"
3248,51.529985,-0.0972968780487805,"['Angel', 523.783]"
3249,51.530128,-0.09738,"['Angel', 535.707]"
3250,51.5662199819495,-0.0965203032490975,"['Manor House', 476.598]"
3251,51.530142,-0.080555,"['Old Street', 637.75]"
3252,51.539744,-0.103079,"['Highbury & Islington', 558.633]"
3253,51.532654,-0.090753,"['Old Street', 611.908]"
3254,51.533193,-0.087866,"['Old Street', 613.278]"
3255,51.517799,-0.100322,"['Barbican', 360.057]"
3256,51.525675,-0.09675,"['Barbican', 562.536]"
3257,51.521831,-0.102428,"['Farringdon', 261.959]"
3258,51.524134,-0.101718,"['Farringdon', 501.643]"
3259,51.557648,-0.123786,"['Chesham', 830.523]"
3260,51.549515,-0.114039,"['Chesham', 259.893]"
3261,51.531957,-0.120094,"[""King's Cross St. Pancras"", 263.747]"
3262,51.541977,-0.116178,"['Caledonian Road', 571.16]"
3263,51.554911,-0.092884,"['Arsenal', 920.89]"
3264,51.570301,-0.119782,"['Finsbury Park', 1038.517]"
3265,51.522231,-0.104014,"['Farringdon', 354.993]"
3266,51.568401,-0.116971,"['Finsbury Park', 845.539]"
3267,51.565227,-0.125605,"['Archway', 580.155]"
3268,51.553654,-0.108132,"['Holloway Road', 397.721]"
3269,51.567436,-0.12678,"['Archway', 550.88]"
3270,51.538707,-0.098147,"['Highbury & Islington', 770.913]"
3271,51.532102,-0.098769,"['Angel', 512.22]"
3272,51.573498,-0.084609,"['Manor House', 672.018]"
3273,51.573115,-0.085398,"['Manor House', 590.918]"
3274,51.5278,-0.1091,"['Angel', 568.835]"
3275,51.55972,-0.112794,"['Chesham', 852.132]"
3276,51.560726,-0.13428,"['Chesham', 458.919]"
3277,51.5475,-0.099087,"['Highbury & Islington', 527.884]"
3278,51.53324,-0.121592,"[""King's Cross St. Pancras"", 325.166]"
3279,51.529148,-0.117077,"[""King's Cross St. Pancras"", 430.739]"
3280,51.557648,-0.114784,"['Holloway Road', 550.045]"
3281,51.531877,-0.110346,"['Angel', 303.004]"
3282,51.52919,-0.09065,"['Old Street', 344.769]"
3283,51.5412,-0.104706,"['Highbury & Islington', 481.496]"
3284,51.535706,-0.10032,"['Angel', 601.934]"
3285,51.531832,-0.11265,"['Angel', 443.416]"
3286,51.527671,-0.0884,"['Old Street', 166.862]"
3287,51.531101,-0.088235,"['Old Street', 480.465]"
3288,51.539995,-0.095801,"['Highbury & Islington', 802.763]"
3289,51.564746,-0.132053,"['Archway', 180.357]"
3290,51.526488,-0.090814,"['Old Street', 267.066]"
3291,51.531454,-0.090405,"['Old Street', 600.73]"
3292,51.539,-0.11942,"['Caledonian Road', 817.97]"
3293,51.540143,-0.116676,"['Caledonian Road', 628.204]"
3294,51.54095,-0.121574,"['Caledonian Road', 732.052]"
3295,51.530108,-0.106133,"['Angel', 278.691]"
3296,51.53881,-0.089852,"['Chesham', 1115.226]"
3297,51.563652,-0.128059,"['Archway', 400.56]"
3298,51.564201,-0.134461,"['Archway', 158.491]"
3299,51.551019,-0.112904,"['Holloway Road', 280.646]"
3300,51.54095,-0.121574,"['Caledonian Road', 732.052]"
3301,51.54095,-0.121574,"['Caledonian Road', 732.052]"
3302,51.556335,-0.123457,"['Chesham', 814.582]"
3303,51.570972,-0.090163,"['Manor House', 354.095]"
3304,51.55586,-0.120376,"['Holloway Road', 656.528]"
3305,51.56476,-0.132109,"['Archway', 176.613]"
3306,51.54022,-0.08569,"['Old Street', 1209.604]"
3307,51.571308,-0.089803,"['Manor House', 350.148]"
3308,51.525633,-0.099489,"['Barbican', 491.159]"
3309,51.557075,-0.137222,"['Tufnell Park', 12.011]"
3310,51.530729,-0.103382,"['Angel', 209.052]"
3311,51.55006,-0.080721,"['Highbury & Islington', 1564.34]"
3312,51.525878,-0.097558,"['Barbican', 578.411]"
3313,51.570833,-0.089375,"['Manor House', 392.456]"
3314,51.559494,-0.102637,"['Arsenal', 192.123]"
3315,51.54158,-0.113256,"['Caledonian Road', 594.439]"
3316,51.552799,-0.097421,"['Chesham', 773.861]"
3317,51.540495,-0.105053,"['Highbury & Islington', 571.763]"
3318,51.564926,-0.097198,"['Manor House', 675.481]"
3319,51.564926,-0.097198,"['Manor House', 675.481]"
3320,51.534606,-0.089128,"['Old Street', 753.116]"
3321,51.518862,-0.098585,"['Barbican', 190.988]"
3322,51.551101,-0.103261,"['Highbury & Islington', 794.482]"
3323,51.521483,-0.09382,"['Barbican', 298.815]"
3324,51.531707,-0.113261,"['Angel', 457.37]"
3325,51.571672,-0.089499,"['Manor House', 360.28]"
3326,51.546265,-0.116538,"['Caledonian Road', 183.413]"
3327,51.554698,-0.098788,"['Arsenal', 618.421]"
3328,51.529363,-0.091775,"['Old Street', 386.084]"
3329,51.571098,-0.112534,"['Finsbury Park', 774.228]"
3330,51.546808,-0.11679,"['Caledonian Road', 149.741]"
3331,51.552898,-0.101746,"['Arsenal', 515.749]"
3332,51.565242,-0.119692,"['Finsbury Park', 1068.226]"
3333,51.530108,-0.106133,"['Angel', 278.691]"
3334,51.527895,-0.091116,"['Old Street', 261.278]"
3335,51.557236,-0.138112,"['Tufnell Park', 76.849]"
3336,51.550858,-0.124798,"['Caledonian Road', 619.981]"
3337,51.539164,-0.09213,"['Highbury & Islington', 975.215]"
3338,51.531593,-0.114126,"['Chesham', 505.904]"
3339,51.567535,-0.11843,"['Finsbury Park', 944.227]"
3340,51.540599,-0.118121,"['Caledonian Road', 641.198]"
3341,51.522158,-0.103868,"['Farringdon', 343.726]"
3342,51.529043,-0.096029,"['Chesham', 516.224]"
3343,51.562979,-0.138961,"['Archway', 445.168]"
3344,51.536638,-0.101048,"['Angel', 583.459]"
3345,51.53025,-0.097116,"['Angel', 609.992]"
3346,51.570098,-0.111129,"['Finsbury Park', 629.289]"
3347,51.571007,-0.132558,"['Archway', 627.73]"
3348,51.52919,-0.09065,"['Old Street', 344.769]"
3349,51.561175,-0.09708,"['Arsenal', 502.953]"
3350,51.553298,-0.10377,"['Arsenal', 475.379]"
3351,51.538116,-0.116254,"['Chesham', 783.264]"
3352,51.532978,-0.111204,"['Angel', 456.043]"
3353,51.52284,-0.10053,"['Barbican', 407.126]"
3354,51.55855,-0.105456,"['Arsenal', 35.368]"
3355,51.535125,-0.101613,"['Angel', 455.99]"
3356,51.545782,-0.080647,"['Chesham', 1421.681]"
3357,51.551381,-0.125501,"['Caledonian Road', 672.719]"
3358,51.562736,-0.131541,"['Archway', 386.205]"
3359,51.531076,-0.103728,"['Angel', 179.596]"
3360,51.54021,-0.094696,"['Highbury & Islington', 853.711]"
3361,51.571308,-0.089803,"['Manor House', 350.148]"
3362,51.539232,-0.116526,"['Caledonian Road', 699.43]"
3363,51.538799,-0.118197,"['Caledonian Road', 826.794]"
3364,51.538799,-0.116755,"['Caledonian Road', 731.873]"
3365,51.538799,-0.118197,"['Caledonian Road', 826.794]"
3366,51.537869,-0.078485,"['Old Street', 1506.475]"
3367,51.532398,-0.111252,"['Angel', 409.901]"
3368,51.538799,-0.118197,"['Caledonian Road', 826.794]"
3369,51.539134,-0.102629,"['Highbury & Islington', 576.324]"
3370,51.563004,-0.099543,"['Finsbury Park', 506.79]"
3371,51.563004,-0.099543,"['Finsbury Park', 506.79]"
3372,51.538862,-0.081471,"['Old Street', 1321.332]"
3373,51.530851,-0.082688,"['Old Street', 577.639]"
3374,51.571672,-0.089499,"['Manor House', 360.28]"
3375,51.527031,-0.112719,"['Angel', 716.643]"
3376,51.563845,-0.107988,"['Finsbury Park', 233.924]"
3377,51.53932,-0.111937,"['Angel', 945.995]"
3378,51.527999,-0.08163,"['Old Street', 470.511]"
3379,51.54528,-0.097987,"['Highbury & Islington', 572.312]"
3380,51.538799,-0.118197,"['Caledonian Road', 826.794]"
3381,51.549098,-0.090364,"['Highbury & Islington', 986.956]"
3382,51.571303,-0.089365,"['Manor House', 360.994]"
3383,51.571435,-0.08935,"['Manor House', 357.211]"
3384,51.523383,-0.100112,"['Barbican', 410.208]"
3385,51.521159,-0.103794,"['Farringdon', 179.23]"
3386,51.530372,-0.093674,"['Old Street', 522.88]"
3387,51.5284,-0.088348,"['Old Street', 212.858]"
3388,51.5321,-0.095401,"['Old Street', 681.591]"
3389,51.562623,-0.09324,"['Manor House', 750.409]"
3390,51.567547,-0.093104,"['Manor House', 391.879]"
3391,51.562301,-0.12444,"['Archway', 624.312]"
3392,51.528437,-0.090303,"['Old Street', 281.829]"
3393,51.545445,-0.088651,"['Highbury & Islington', 1103.203]"
3394,51.555276,-0.128746,"['Tufnell Park', 523.359]"
3395,51.523199,-0.110975,"['Chancery Lane', 489.515]"
3396,51.52916,-0.096231,"['Chesham', 528.865]"
3397,51.529985,-0.0972968780487805,"['Angel', 523.783]"
3398,51.529985,-0.0972968780487805,"['Angel', 523.783]"
3399,51.527671,-0.0884,"['Old Street', 166.862]"
